name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
misc_param	miscellaneous parameter	MIXS:0000752		Any other measurement performed or parameter collected, that is not listed here	{'value': 'Bicarbonate ion concentration;2075 micromole per kilogram'}		parameter	True		string			{text};{float} {unit}		parameter name;measurement value	
org_matter	organic matter	MIXS:0000204		Concentration of organic matter	{'value': '1.75 milligram per cubic meter'}		organic			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter
org_nitro	organic nitrogen	MIXS:0000205		Concentration of organic nitrogen	{'value': '4 micromole per liter'}		nitrogen|organic			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
ph	pH	MIXS:0001001		pH measurement of the sample, or liquid portion of sample, or aqueous phase of the fluid	{'value': '7.2'}		ph			float						
ph_meth	pH method	MIXS:0001106		Reference or method used in determining pH	{'value': 'https://www.epa.gov/sites/production/files/2015-12/documents/9040c.pdf'}		method|ph			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
pool_dna_extracts	pooling of DNA extracts (if done)	MIXS:0000325		Indicate whether multiple DNA extractions were mixed. If the answer yes, the number of extracts that were pooled should be given	{'value': 'yes, 5'}		dna|pooling			string			{boolean};{integer}		pooling status;number of pooled extracts	gram, milliliter, microliter
prev_land_use_meth	history/previous land use method	MIXS:0000316		Reference or method used in determining previous land use and dates			history|land|method|use			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
previous_land_use	history/previous land use	MIXS:0000315		Previous land use and dates	{'value': 'fallow; 2018-05-11:T14:30Z'}		history|land|use			string			{text};{timestamp}		land use name;date	
profile_position	profile position	MIXS:0001084		Cross-sectional position in the hillslope where sample was collected.sample area position in relation to surrounding areas	{'value': 'summit'}					ProfilePositionEnum						
project_name	project name	MIXS:0000092		Name of the project within which the sequencing was organized	{'value': 'Forest soil metagenome'}	investigation	project			string		True				
samp_name	sample name	MIXS:0001107		A local identifier or name that for the material sample used for extracting nucleic acids, and subsequent sequencing. It can refer either to the original material collected or to any derived sub-samples. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible. INSDC requires every sample name from a single Submitter to be unique. Use of a globally unique identifier for the field source_mat_id is recommended in addition to sample_name	{'value': 'ISDsoil1'}	investigation	sample			string		True				
samp_vol_we_dna_ext	sample volume or weight for DNA extraction	MIXS:0000111		Volume (ml) or mass (g) of total collected sample processed for DNA extraction. Note: total sample collected should be entered under the term Sample Size (MIXS:0000001)	{'value': '1500 milliliter'}	nucleic acid sequence source	dna|sample|volume|weight			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milliliter, gram, milligram, square centimeter
season_precpt	mean seasonal precipitation	MIXS:0000645		The average of all seasonal precipitation values known, or an estimated equivalent value derived by such methods as regional indexes or Isohyetal maps	{'value': '75 millimeters'}		mean|season			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		millimeter
season_temp	mean seasonal temperature	MIXS:0000643		Mean seasonal temperature	{'value': '18 degree Celsius'}		mean|season|temperature			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
sieving	sieving	MIXS:0000322		Collection design of pooled samples and/or sieve size and amount of sample sieved						string			{text};{float} {unit}		design name and/or size;amount	
slope_aspect	slope aspect	MIXS:0000647		The direction a slope faces. While looking down a slope use a compass to record the direction you are facing (direction or degrees); e.g., nw or 315 degrees. This measure provides an indication of sun and wind exposure that will influence soil temperature and evapotranspiration			slope			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree
slope_gradient	slope gradient	MIXS:0000646		Commonly called 'slope'. The angle between ground surface and a horizontal line (in percent). This is the direction that overland water would flow. This measure is usually taken with a hand level meter or clinometer			slope			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		percentage
soil_horizon	soil horizon	MIXS:0001082		Specific layer in the land area which measures parallel to the soil surface and possesses physical characteristics which differ from the layers above and beneath	{'value': 'A horizon'}		horizon|soil			SoilHorizonEnum						
soil_texture	soil texture	MIXS:0000335		The relative proportion of different grain sizes of mineral particles in a soil, as described using a standard system; express as % sand (50 um to 2 mm), silt (2 um to 50 um), and clay (<2 um) with textural name (e.g., silty clay loam) optional			soil|texture			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
soil_texture_meth	soil texture method	MIXS:0000336		Reference or method used in determining soil texture	{'value': 'https://uwlab.soils.wisc.edu/wp-content/uploads/sites/17/2015/09/particle_size.pdf'}		method|soil|texture			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
soil_type	soil type	MIXS:0000332		Description of the soil type or classification. This field accepts terms under soil (http://purl.obolibrary.org/obo/ENVO_00001998).  Multiple terms can be separated by pipes	{'value': 'plinthosol [ENVO:00002250]'}		soil|type			string			{termLabel} [{termID}]		ENVO:00001998	
soil_type_meth	soil type method	MIXS:0000334		Reference or method used in determining soil series name or other lower-level classification	{'value': 'https://www.lrh.usace.army.mil/Portals/38/docs/PR/BluestoneSFEIS/Appendix%20K-Soil%20Descriptions.pdf'}		method|soil|type			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
store_cond	storage conditions	MIXS:0000327		Explain how and for how long the soil sample was stored before DNA extraction (fresh/frozen/other)	{'value': '-20 degree Celsius freezer;P2Y10D'}		condition|storage			string				{'syntax': '^{storage_condition_type};{duration}$', 'interpolated': False, 'partial_match': False}		
temp	temperature	MIXS:0000113		Temperature of the sample at the time of sampling	{'value': '25 degree Celsius'}	environment	temperature			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
tillage	history/tillage	MIXS:0001081		Note method(s) used for tilling	{'value': 'chisel'}		history	True		TillageEnum						
tot_nitro_cont_meth	total nitrogen content method	MIXS:0000338		Reference or method used in determining the total nitrogen	{'value': 'https://currentprotocols.onlinelibrary.wiley.com/doi/abs/10.1002/0471142913.fab0102s00'}		content|method|nitrogen|total			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
tot_nitro_content	total nitrogen content	MIXS:0000530		Total nitrogen content of the sample	{'value': '35 milligrams Nitrogen per kilogram of soil'}		content|nitrogen|total			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
tot_org_c_meth	total organic carbon method	MIXS:0000337		Reference or method used in determining total organic carbon	{'value': 'https://www.epa.gov/sites/production/files/2015-12/documents/9060a.pdf'}		carbon|method|organic|total			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
tot_org_carb	total organic carbon	MIXS:0000533		Total organic carbon content	{'value': '0.02'}		carbon|organic|total			string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		gram Carbon per kilogram sample material
water_cont_soil_meth	water content method	MIXS:0000323		Reference or method used in determining the water content of soil			content|method|water			string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
water_content	water content	MIXS:0000185		Water content measurement			content|water			string			{float}	{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		gram per gram or cubic centimeter per cubic centimeter
