name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
bishomohopanol	bishomohopanol	MIXS:0000175		Concentration of bishomohopanol	{'value': '14 microgram per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter, microgram per gram
bromide	bromide	MIXS:0000176		Concentration of bromide	{'value': '0.05 parts per million'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		parts per million
calcium	calcium	MIXS:0000432		Concentration of calcium in the sample	{'value': '0.2 micromole per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, micromole per liter, parts per million
carb_nitro_ratio	carbon/nitrogen ratio	MIXS:0000310		Ratio of amount or concentrations of carbon to nitrogen	{'value': '0.417361111'}		carbon|nitrogen|ratio			float			{float}:{float}		measurement value	
chem_administration	chemical administration	MIXS:0000751		List of chemical compounds administered to the host or site where sampling occurred, and when (e.g. Antibiotics, n fertilizer, air filter); can include multiple compounds. For chemical entities of biological interest ontology (chebi) (v 163), http://purl.bioontology.org/ontology/chebi	{'value': 'agar [CHEBI:2509];2018-05-11T20:00Z'}		administration	True		string			{termLabel} [{termID}];{timestamp}		CHEBI;timestamp	
chloride	chloride	MIXS:0000429		Concentration of chloride in the sample	{'value': '5000 milligram per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, parts per million
chlorophyll	chlorophyll	MIXS:0000177		Concentration of chlorophyll	{'value': '5 milligram per cubic meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per cubic meter, microgram per liter
conduc	conductivity	MIXS:0000692		Electrical conductivity of water	{'value': '10 milliSiemens per centimeter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milliSiemens per centimeter
density	density	MIXS:0000435		Density of the sample, which is its mass per unit volume (aka volumetric mass density)	{'value': '1000 kilogram per cubic meter'}		density		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		gram per cubic meter, gram per cubic centimeter
depth	depth	MIXS:0000018		The vertical distance below local surface. For sediment or soil samples depth is measured from sediment or soil surface, respectively. Depth can be reported as an interval for subsurface samples	{'value': '10 meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
diether_lipids	diether lipids	MIXS:0000178		Concentration of diether lipids; can include multiple types of diether lipids	{'value': '0.2 nanogram per liter'}			True		string			{text};{float} {unit}		diether lipid name;measurement value	nanogram per liter
diss_carb_dioxide	dissolved carbon dioxide	MIXS:0000436		Concentration of dissolved carbon dioxide in the sample or liquid portion of the sample	{'value': '5 milligram per liter'}		carbon|dissolved		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter
diss_hydrogen	dissolved hydrogen	MIXS:0000179		Concentration of dissolved hydrogen	{'value': '0.3 micromole per liter'}		dissolved		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
diss_inorg_carb	dissolved inorganic carbon	MIXS:0000434		Dissolved inorganic carbon concentration in the sample, typically measured after filtering the sample using a 0.45 micrometer filter	{'value': '2059 micromole per kilogram'}		carbon|dissolved|inorganic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter, milligram per liter, parts per million
diss_inorg_nitro	dissolved inorganic nitrogen	MIXS:0000698		Concentration of dissolved inorganic nitrogen	{'value': '761 micromole per liter'}		dissolved|inorganic|nitrogen		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter, micromole per liter
diss_inorg_phosp	dissolved inorganic phosphorus	MIXS:0000106		Concentration of dissolved inorganic phosphorus in the sample	{'value': '56.5 micromole per liter'}		dissolved|inorganic|phosphorus		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
diss_org_carb	dissolved organic carbon	MIXS:0000433		Concentration of dissolved organic carbon in the sample, liquid portion of the sample, or aqueous phase of the fluid	{'value': '197 micromole per liter'}		carbon|dissolved|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter
diss_org_nitro	dissolved organic nitrogen	MIXS:0000162		Dissolved organic nitrogen concentration measured as; total dissolved nitrogen - NH4 - NO3 - NO2	{'value': '0.05 micromole per liter'}		dissolved|nitrogen|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
diss_oxygen	dissolved oxygen	MIXS:0000119		Concentration of dissolved oxygen	{'value': '175 micromole per kilogram'}		dissolved|oxygen		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per kilogram, milligram per liter
down_par	downward PAR	MIXS:0000703		Visible waveband radiance and irradiance measurements in the water column	{'value': '28.71 microEinstein per square meter per second'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microEinstein per square meter per second, microEinstein per square centimeter per second
elev	elevation	MIXS:0000093		Elevation of the sampling site is its height above a fixed reference point, most commonly the mean sea level. Elevation is mainly used when referring to points on the earth's surface, while altitude is used for points above the surface, such as an aircraft in flight or a spacecraft in orbit					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
fluor	fluorescence	MIXS:0000704		Raw or converted fluorescence of water	{'value': '2.5 volts'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram chlorophyll a per cubic meter, volts
glucosidase_act	glucosidase activity	MIXS:0000137		Measurement of glucosidase activity	{'value': '5 mol per liter per hour'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		mol per liter per hour
light_intensity	light intensity	MIXS:0000706		Measurement of light intensity	{'value': '0.3 lux'}		intensity|light		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		lux
magnesium	magnesium	MIXS:0000431		Concentration of magnesium in the sample	{'value': '52.8 micromole per kilogram'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		mole per liter, milligram per liter, parts per million, micromole per kilogram
mean_frict_vel	mean friction velocity	MIXS:0000498		Measurement of mean friction velocity	{'value': '0.5 meter per second'}		mean|velocity		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		meter per second
mean_peak_frict_vel	mean peak friction velocity	MIXS:0000502		Measurement of mean peak friction velocity	{'value': '1 meter per second'}		mean|peak|velocity		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		meter per second
misc_param	miscellaneous parameter	MIXS:0000752		Any other measurement performed or parameter collected, that is not listed here	{'value': 'Bicarbonate ion concentration;2075 micromole per kilogram'}		parameter	True		string			{text};{float} {unit}		parameter name;measurement value	
n_alkanes	n-alkanes	MIXS:0000503		Concentration of n-alkanes; can include multiple n-alkanes	{'value': 'n-hexadecane;100 milligram per liter'}			True		string			{text};{float} {unit}		n-alkane name;measurement value	
nitrate	nitrate	MIXS:0000425		Concentration of nitrate in the sample	{'value': '65 micromole per liter'}		nitrate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter, parts per million
nitrite	nitrite	MIXS:0000426		Concentration of nitrite in the sample	{'value': '0.5 micromole per liter'}		nitrite		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter, parts per million
nitro	nitrogen	MIXS:0000504		Concentration of nitrogen (total)	{'value': '4.2 micromole per liter'}		nitrogen		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
org_carb	organic carbon	MIXS:0000508		Concentration of organic carbon	{'value': '1.5 microgram per liter'}		carbon|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
org_matter	organic matter	MIXS:0000204		Concentration of organic matter	{'value': '1.75 milligram per cubic meter'}		organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter
org_nitro	organic nitrogen	MIXS:0000205		Concentration of organic nitrogen	{'value': '4 micromole per liter'}		nitrogen|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
organism_count	organism count	MIXS:0000103		Total cell count of any organism (or group of organisms) per gram, volume or area of sample, should include name of organism followed by count. The method that was used for the enumeration (e.g. qPCR, atp, mpn, etc.) Should also be provided. (example: total prokaryotes; 3.5e7 cells per ml; qpcr)	{'value': 'total prokaryotes;3.5e7 cells per milliliter;qPCR'}			True		string			{text};{float} {unit};[ATP|MPN|qPCR|other]			
oxy_stat_samp	oxygenation status of sample	MIXS:0000753		Oxygenation status of sample	{'value': 'aerobic'}		oxygen|sample|status			OxyStatSampEnum						
part_org_carb	particulate organic carbon	MIXS:0000515		Concentration of particulate organic carbon	{'value': '1.92 micromole per liter'}		carbon|organic|particle|particulate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
part_org_nitro	particulate organic nitrogen	MIXS:0000719		Concentration of particulate organic nitrogen	{'value': '0.3 micromole per liter'}		nitrogen|organic|particle|particulate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter, micromole per liter
perturbation	perturbation	MIXS:0000754		Type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with perturbation regimen including how many times the perturbation was repeated, how long each perturbation lasted, and the start and end time of the entire perturbation period; can include multiple perturbation types	{'value': 'antibiotic addition;R2/2018-05-11T14:30Z/2018-05-11T19:30Z/P1H30M'}		perturbation	True		string			{text};{Rn/start_time/end_time/duration}		perturbation type name;perturbation interval and duration	
petroleum_hydrocarb	petroleum hydrocarbon	MIXS:0000516		Concentration of petroleum hydrocarbon	{'value': '0.05 micromole per liter'}		hydrocarbon|petroleum		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
ph	pH	MIXS:0001001		Ph measurement of the sample, or liquid portion of sample, or aqueous phase of the fluid	{'value': '7.2'}		ph			float						
phaeopigments	phaeopigments	MIXS:0000180		Concentration of phaeopigments; can include multiple phaeopigments	{'value': '2.5 milligram per cubic meter'}			True		string			{text};{float} {unit}		phaeopigment name;measurement value	milligram per cubic meter
phosphate	phosphate	MIXS:0000505		Concentration of phosphate	{'value': '0.7 micromole per liter'}		phosphate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
phosplipid_fatt_acid	phospholipid fatty acid	MIXS:0000181		Concentration of phospholipid fatty acids; can include multiple values	{'value': '2.98 milligram per liter'}			True		string			{text};{float} {unit}		phospholipid fatty acid name;measurement value	
photon_flux	photon flux	MIXS:0000725		Measurement of photon flux	{'value': '3.926 micromole photons per second per square meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		number of photons per second per unit area
potassium	potassium	MIXS:0000430		Concentration of potassium in the sample	{'value': '463 milligram per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, parts per million
pressure	pressure	MIXS:0000412		Pressure to which the sample is subject to, in atmospheres	{'value': '50 atmosphere'}		pressure		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		atmosphere
primary_prod	primary production	MIXS:0000728		Measurement of primary production, generally measured as isotope uptake	{'value': '100 milligram per cubic meter per day'}		primary|production		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per cubic meter per day, gram per square meter per day
project_name	project name	MIXS:0000092		Name of the project within which the sequencing was organized	{'value': 'Forest soil metagenome'}	investigation	project			string		True				
redox_potential	redox potential	MIXS:0000182		Redox potential, measured relative to a hydrogen cell, indicating oxidation or reduction potential	{'value': '300 millivolt'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		millivolt
salinity	salinity	MIXS:0000183		The total concentration of all dissolved salts in a liquid or solid sample. While salinity can be measured by a complete chemical analysis, this method is difficult and time consuming. More often, it is instead derived from the conductivity measurement. This is known as practical salinity. These derivations compare the specific conductance of the sample to a salinity standard such as seawater	{'value': '25 practical salinity unit'}		salinity		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		practical salinity unit, percentage
samp_name	sample name	MIXS:0001107		A local identifier or name that for the material sample used for extracting nucleic acids, and subsequent sequencing. It can refer either to the original material collected or to any derived sub-samples. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible. INSDC requires every sample name from a single Submitter to be unique. Use of a globally unique identifier for the field source_mat_id is recommended in addition to sample_name	{'value': 'ISDsoil1'}	investigation	sample			string		True				
