name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
host_tot_mass	host total mass	MIXS:0000263		Total mass of the host at collection, the unit depends on host	{'value': '65 kilogram'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
hrt	HRT	MIXS:0000969		Whether subject had hormone replacement theraphy, and if yes start date	{'value': '2013-03-25T12:42:31+01:00'}					datetime						
hysterectomy	hysterectomy	MIXS:0000287		Specification of whether hysterectomy was performed	{'value': 'no'}					boolean						
ihmc_medication_code	IHMC medication code	MIXS:0000884		Can include multiple medication codes	{'value': '810'}		code	True		integer						
medic_hist_perform	medical history performed	MIXS:0000897		Whether full medical history was collected	{'value': '1'}		history			boolean						
menarche	menarche	MIXS:0000965		Date of most recent menstruation	{'value': '2013-03-25T12:42:31+01:00'}					datetime						
menopause	menopause	MIXS:0000968		Date of onset of menopause	{'value': '2013-03-25T12:42:31+01:00'}					datetime						
misc_param	miscellaneous parameter	MIXS:0000752		Any other measurement performed or parameter collected, that is not listed here	{'value': 'Bicarbonate ion concentration;2075 micromole per kilogram'}		parameter	True		string			{text};{float} {unit}		parameter name;measurement value	
organism_count	organism count	MIXS:0000103		Total cell count of any organism (or group of organisms) per gram, volume or area of sample, should include name of organism followed by count. The method that was used for the enumeration (e.g. qPCR, atp, mpn, etc.) Should also be provided. (example: total prokaryotes; 3.5e7 cells per ml; qpcr)	{'value': 'total prokaryotes;3.5e7 cells per milliliter;qPCR'}			True		string			{text};{float} {unit};[ATP|MPN|qPCR|other]			
oxy_stat_samp	oxygenation status of sample	MIXS:0000753		Oxygenation status of sample	{'value': 'aerobic'}		oxygen|sample|status			OxyStatSampEnum						
perturbation	perturbation	MIXS:0000754		Type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with perturbation regimen including how many times the perturbation was repeated, how long each perturbation lasted, and the start and end time of the entire perturbation period; can include multiple perturbation types	{'value': 'antibiotic addition;R2/2018-05-11T14:30Z/2018-05-11T19:30Z/P1H30M'}		perturbation	True		string			{text};{Rn/start_time/end_time/duration}		perturbation type name;perturbation interval and duration	
pregnancy	pregnancy	MIXS:0000966		Date due of pregnancy	{'value': '2013-03-25T12:42:31+01:00'}					datetime						
project_name	project name	MIXS:0000092		Name of the project within which the sequencing was organized	{'value': 'Forest soil metagenome'}	investigation	project			string		True				
salinity	salinity	MIXS:0000183		The total concentration of all dissolved salts in a liquid or solid sample. While salinity can be measured by a complete chemical analysis, this method is difficult and time consuming. More often, it is instead derived from the conductivity measurement. This is known as practical salinity. These derivations compare the specific conductance of the sample to a salinity standard such as seawater	{'value': '25 practical salinity unit'}		salinity		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		practical salinity unit, percentage
samp_name	sample name	MIXS:0001107		A local identifier or name that for the material sample used for extracting nucleic acids, and subsequent sequencing. It can refer either to the original material collected or to any derived sub-samples. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible. INSDC requires every sample name from a single Submitter to be unique. Use of a globally unique identifier for the field source_mat_id is recommended in addition to sample_name	{'value': 'ISDsoil1'}	investigation	sample			string		True				
samp_store_dur	sample storage duration	MIXS:0000116		Duration for which the sample was stored. Indicate the duration for which the sample was stored written in ISO 8601 format	{'value': 'P1Y6M'}		duration|period|sample|storage		^P(?:(?:\d+D|\d+M(?:\d+D)?|\d+Y(?:\d+M(?:\d+D)?)?)(?:T(?:\d+H(?:\d+M(?:\d+S)?)?|\d+M(?:\d+S)?|\d+S))?|T(?:\d+H(?:\d+M(?:\d+S)?)?|\d+M(?:\d+S)?|\d+S)|\d+W)$	string				{'syntax': '^{duration}$', 'interpolated': True, 'partial_match': True}		
samp_store_loc	sample storage location	MIXS:0000755		Location at which sample was stored, usually name of a specific freezer/room	{'value': 'Freezer no:5'}		location|sample|storage			string			{text}		location name	
samp_store_temp	sample storage temperature	MIXS:0000110		Temperature at which sample was stored, e.g. -80 degree Celsius	{'value': '-80 degree Celsius'}		sample|storage|temperature		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
samp_vol_we_dna_ext	sample volume or weight for DNA extraction	MIXS:0000111		Volume (ml) or mass (g) of total collected sample processed for DNA extraction. Note: total sample collected should be entered under the term Sample Size (MIXS:0000001)	{'value': '1500 milliliter'}	nucleic acid sequence source	dna|sample|volume|weight		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milliliter, gram, milligram, square centimeter
sexual_act	sexual activity	MIXS:0000285		Current sexual partner and frequency of sex						string			{text}		partner sex;frequency	
temp	temperature	MIXS:0000113		Temperature of the sample at the time of sampling	{'value': '25 degree Celsius'}	environment	temperature		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
urogenit_disord	urogenital disorder	MIXS:0000289		History of urogenital disorders, can include multiple disorders. The terms should be chosen from the DO (Human Disease Ontology) at http://www.disease-ontology.org, reproductive system disease (https://disease-ontology.org/?id=DOID:15) or urinary system disease (https://disease-ontology.org/?id=DOID:18)			disorder	True		string						
