name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
bromide	bromide	MIXS:0000176		Concentration of bromide	{'value': '0.05 parts per million'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		parts per million
calcium	calcium	MIXS:0000432		Concentration of calcium in the sample	{'value': '0.2 micromole per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, micromole per liter, parts per million
chem_administration	chemical administration	MIXS:0000751		List of chemical compounds administered to the host or site where sampling occurred, and when (e.g. Antibiotics, n fertilizer, air filter); can include multiple compounds. For chemical entities of biological interest ontology (chebi) (v 163), http://purl.bioontology.org/ontology/chebi	{'value': 'agar [CHEBI:2509];2018-05-11T20:00Z'}		administration	True		string			{termLabel} [{termID}];{timestamp}		CHEBI;timestamp	
chloride	chloride	MIXS:0000429		Concentration of chloride in the sample	{'value': '5000 milligram per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, parts per million
chlorophyll	chlorophyll	MIXS:0000177		Concentration of chlorophyll	{'value': '5 milligram per cubic meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per cubic meter, microgram per liter
collection_date	collection date	MIXS:0000011		The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01; 2008; Except: 2008-01; 2008 all are ISO8601 compliant	{'value': '2013-03-25T12:42:31+01:00'}	environment	date			datetime		True				
compl_score	completeness score	MIXS:0000069		Completeness score is typically based on either the fraction of markers found as compared to a database or the percent of a genome found as compared to a closely related reference genome. High Quality Draft: >90%, Medium Quality Draft: >50%, and Low Quality Draft: < 50% should have the indicated completeness scores	{'value': 'med;60%'}	sequencing	score			string			[high|med|low];{percentage}		quality;percent completeness	
compl_software	completeness software	MIXS:0000070		Tools used for completion estimate, i.e. checkm, anvi'o, busco	{'value': 'checkm'}	sequencing	software			string			{software};{version}		names and versions of software(s) used	
density	density	MIXS:0000435		Density of the sample, which is its mass per unit volume (aka volumetric mass density)	{'value': '1000 kilogram per cubic meter'}		density		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		gram per cubic meter, gram per cubic centimeter
depth	depth	MIXS:0000018		The vertical distance below local surface. For sediment or soil samples depth is measured from sediment or soil surface, respectively. Depth can be reported as an interval for subsurface samples	{'value': '10 meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
diether_lipids	diether lipids	MIXS:0000178		Concentration of diether lipids; can include multiple types of diether lipids	{'value': '0.2 nanogram per liter'}			True		string			{text};{float} {unit}		diether lipid name;measurement value	nanogram per liter
diss_carb_dioxide	dissolved carbon dioxide	MIXS:0000436		Concentration of dissolved carbon dioxide in the sample or liquid portion of the sample	{'value': '5 milligram per liter'}		carbon|dissolved		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter
diss_hydrogen	dissolved hydrogen	MIXS:0000179		Concentration of dissolved hydrogen	{'value': '0.3 micromole per liter'}		dissolved		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
diss_inorg_carb	dissolved inorganic carbon	MIXS:0000434		Dissolved inorganic carbon concentration in the sample, typically measured after filtering the sample using a 0.45 micrometer filter	{'value': '2059 micromole per kilogram'}		carbon|dissolved|inorganic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter, milligram per liter, parts per million
diss_org_nitro	dissolved organic nitrogen	MIXS:0000162		Dissolved organic nitrogen concentration measured as; total dissolved nitrogen - NH4 - NO3 - NO2	{'value': '0.05 micromole per liter'}		dissolved|nitrogen|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
diss_oxygen	dissolved oxygen	MIXS:0000119		Concentration of dissolved oxygen	{'value': '175 micromole per kilogram'}		dissolved|oxygen		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per kilogram, milligram per liter
elev	elevation	MIXS:0000093		Elevation of the sampling site is its height above a fixed reference point, most commonly the mean sea level. Elevation is mainly used when referring to points on the earth's surface, while altitude is used for points above the surface, such as an aircraft in flight or a spacecraft in orbit					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
env_broad_scale	broad-scale environmental context	MIXS:0000012		Report the major environmental system the sample or specimen came from. The system(s) identified should have a coarse spatial grain, to provide the general environmental context of where the sampling was done (e.g. in the desert or a rainforest). We recommend using subclasses of EnvO s biome class:  http://purl.obolibrary.org/obo/ENVO_00000428. EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS	{'value': 'rangeland biome [ENVO:01000247]'}	environment	context|environmental		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string		True		{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
env_local_scale	local environmental context	MIXS:0000013		Report the entity or entities which are in the sample or specimen s local vicinity and which you believe have significant causal influences on your sample or specimen. We recommend using EnvO terms which are of smaller spatial grain than your entry for env_broad_scale. Terms, such as anatomical sites, from other OBO Library ontologies which interoperate with EnvO (e.g. UBERON) are accepted in this field. EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS	{'value': 'hillside [ENVO:01000333]'}	environment	context|environmental			string		True	{termLabel} [{termID}]		Environmental entities having causal influences upon the entity at time of sampling	
env_medium	environmental medium	MIXS:0000014		Report the environmental material(s) immediately surrounding the sample or specimen at the time of sampling. We recommend using subclasses of 'environmental material' (http://purl.obolibrary.org/obo/ENVO_00010483). EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS . Terms from other OBO ontologies are permissible as long as they reference mass/volume nouns (e.g. air, water, blood) and not discrete, countable entities (e.g. a tree, a leaf, a table top)	{'value': 'bluegrass field soil [ENVO:00005789]'}	environment	environmental		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string		True		{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
estimated_size	estimated size	MIXS:0000024		The estimated size of the genome prior to sequencing. Of particular importance in the sequencing of (eukaryotic) genome which could remain in draft form for a long or unspecified period	{'value': '300000 bp'}	nucleic acid sequence source	size			string			{integer} bp		number of base pairs	
experimental_factor	experimental factor	MIXS:0000008		Variable aspects of an experiment design that can be used to describe an experiment, or set of experiments, in an increasingly detailed manner. This field accepts ontology terms from Experimental Factor Ontology (EFO) and/or Ontology for Biomedical Investigations (OBI)	{'value': 'time series design [EFO:0001779]'}	investigation	experimental|factor	True	^\S+.*\S+ \[[a-zA-Z]{2,}:\d+\]$	string			{termLabel} [{termID}]|{text}		text or EFO and/or OBI	
extrachrom_elements	extrachromosomal elements	MIXS:0000023		Do plasmids exist of significant phenotypic consequence (e.g. ones that determine virulence or antibiotic resistance). Megaplasmids? Other plasmids (borrelia has 15+ plasmids)	{'value': '5'}	nucleic acid sequence source				integer						
feat_pred	feature prediction	MIXS:0000061		Method used to predict UViGs features such as ORFs, integration site, etc	{'value': 'Prodigal;2.6.3;default parameters'}	sequencing	feature|predict		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{software};{version};{parameters}$', 'interpolated': True, 'partial_match': True}		
geo_loc_name	geographic location (country and/or sea,region)	MIXS:0000010		The geographical origin of the sample as defined by the country or sea name followed by specific region name. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html), or the GAZ ontology (http://purl.bioontology.org/ontology/GAZ)	{'value': 'USA: Maryland, Bethesda'}	environment	geographic|location		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+): ([^\s-]{1,2}|[^\s-]+.+[^\s-]+), ([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{text}: {text}, {text}$', 'interpolated': True, 'partial_match': True}		
host_disease_stat	host disease status	MIXS:0000031		List of diseases with which the host has been diagnosed; can include multiple diagnoses. The value of the field depends on host; for humans the terms should be chosen from the DO (Human Disease Ontology) at https://www.disease-ontology.org, non-human host diseases are free text	{'value': 'rabies [DOID:11260]'}					string			{termLabel} [{termID}]|{text}			
host_spec_range	host specificity or range	MIXS:0000030		The range and diversity of host species that an organism is capable of infecting, defined by NCBI taxonomy identifier	{'value': '9606'}	nucleic acid sequence source	host|host.|range	True		string			{integer}		NCBI taxid	
isol_growth_condt	isolation and growth condition	MIXS:0000003		Publication reference in the form of pubmed ID (pmid), digital object identifier (doi) or url for isolation and growth condition specifications of the organism/material					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string		True		{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
lat_lon	geographic location (latitude and longitude)	MIXS:0000009		The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in WGS84 system	{'value': '50.586825 6.408977'}	environment	geographic|location		^(-?((?:[0-8]?[0-9](?:\.\d{0,8})?)|90)) -?[0-9]+(?:\.[0-9]{0,8})?$|^-?(1[0-7]{1,2})$	string		True	{float} {float}	{'syntax': '^{lat} {lon}$', 'interpolated': True, 'partial_match': True}	decimal degrees,  limit to 8 decimal points	
lib_layout	library layout	MIXS:0000041		Specify whether to expect single, paired, or other configuration of reads	{'value': 'paired'}	sequencing	library			LibLayoutEnum						
lib_reads_seqd	library reads sequenced	MIXS:0000040		Total number of clones sequenced from the library	{'value': '20'}	sequencing	library			integer						
lib_screen	library screening strategy	MIXS:0000043		Specific enrichment or screening methods applied before and/or after creating libraries	{'value': 'enriched, screened, normalized'}	sequencing	library			string			{text}		screening strategy name	
lib_size	library size	MIXS:0000039		Total number of clones in the library prepared for the project	{'value': '50'}	sequencing	library|size			integer						
lib_vector	library vector	MIXS:0000042		Cloning vector type(s) used in construction of libraries	{'value': 'Bacteriophage P1'}	sequencing	library			string			{text}		vector	
misc_param	miscellaneous parameter	MIXS:0000752		Any other measurement performed or parameter collected, that is not listed here	{'value': 'Bicarbonate ion concentration;2075 micromole per kilogram'}		parameter	True		string			{text};{float} {unit}		parameter name;measurement value	
neg_cont_type	negative control type	MIXS:0001321		The substance or equipment used as a negative control in an investigation		investigation	type			NegContTypeEnum	True				enumeration or text	
nitrate	nitrate	MIXS:0000425		Concentration of nitrate in the sample	{'value': '65 micromole per liter'}		nitrate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter, parts per million
nitrite	nitrite	MIXS:0000426		Concentration of nitrite in the sample	{'value': '0.5 micromole per liter'}		nitrite		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter, milligram per liter, parts per million
nitro	nitrogen	MIXS:0000504		Concentration of nitrogen (total)	{'value': '4.2 micromole per liter'}		nitrogen		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
nucl_acid_amp	nucleic acid amplification	MIXS:0000038		A link to a literature reference, electronic resource or a standard operating procedure (SOP), that describes the enzymatic amplification (PCR, TMA, NASBA) of specific nucleic acids					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string	True			{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
nucl_acid_ext	nucleic acid extraction	MIXS:0000037		A link to a literature reference, electronic resource or a standard operating procedure (SOP), that describes the material separation to recover the nucleic acid fraction from a sample					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string	True			{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
num_replicons	number of replicons	MIXS:0000022		Reports the number of replicons in a nuclear genome of eukaryotes, in the genome of a bacterium or archaea or the number of segments in a segmented virus. Always applied to the haploid chromosome count of a eukaryote	{'value': '2'}	nucleic acid sequence source	number			integer			{integer}		for eukaryotes and bacteria: chromosomes (haploid count); for viruses: segments	
number_contig	number of contigs	MIXS:0000060		Total number of contigs in the cleaned/submitted assembly that makes up a given genome, SAG, MAG, or UViG						integer		True				
org_carb	organic carbon	MIXS:0000508		Concentration of organic carbon	{'value': '1.5 microgram per liter'}		carbon|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
org_matter	organic matter	MIXS:0000204		Concentration of organic matter	{'value': '1.75 milligram per cubic meter'}		organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		microgram per liter
org_nitro	organic nitrogen	MIXS:0000205		Concentration of organic nitrogen	{'value': '4 micromole per liter'}		nitrogen|organic		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
organism_count	organism count	MIXS:0000103		Total cell count of any organism (or group of organisms) per gram, volume or area of sample, should include name of organism followed by count. The method that was used for the enumeration (e.g. qPCR, atp, mpn, etc.) Should also be provided. (example: total prokaryotes; 3.5e7 cells per ml; qpcr)	{'value': 'total prokaryotes;3.5e7 cells per milliliter;qPCR'}			True		string			{text};{float} {unit};[ATP|MPN|qPCR|other]			
oxy_stat_samp	oxygenation status of sample	MIXS:0000753		Oxygenation status of sample	{'value': 'aerobic'}		oxygen|sample|status			OxyStatSampEnum						
pathogenicity	known pathogenicity	MIXS:0000027		To what is the entity pathogenic						string	True		{text}			
perturbation	perturbation	MIXS:0000754		Type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with perturbation regimen including how many times the perturbation was repeated, how long each perturbation lasted, and the start and end time of the entire perturbation period; can include multiple perturbation types	{'value': 'antibiotic addition;R2/2018-05-11T14:30Z/2018-05-11T19:30Z/P1H30M'}		perturbation	True		string			{text};{Rn/start_time/end_time/duration}		perturbation type name;perturbation interval and duration	
ph	pH	MIXS:0001001		Ph measurement of the sample, or liquid portion of sample, or aqueous phase of the fluid	{'value': '7.2'}		ph			float						
phosphate	phosphate	MIXS:0000505		Concentration of phosphate	{'value': '0.7 micromole per liter'}		phosphate		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		micromole per liter
phosplipid_fatt_acid	phospholipid fatty acid	MIXS:0000181		Concentration of phospholipid fatty acids; can include multiple values	{'value': '2.98 milligram per liter'}			True		string			{text};{float} {unit}		phospholipid fatty acid name;measurement value	
ploidy	ploidy	MIXS:0000021		The ploidy level of the genome (e.g. allopolyploid, haploid, diploid, triploid, tetraploid). It has implications for the downstream study of duplicated gene and regions of the genomes (and perhaps for difficulties in assembly). For terms, please select terms listed under class ploidy (PATO:001374) of Phenotypic Quality Ontology (PATO), and for a browser of PATO (v 2018-03-27) please refer to http://purl.bioontology.org/ontology/PATO	{'value': 'allopolyploidy [PATO:0001379]'}	nucleic acid sequence source			^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
pos_cont_type	positive control type	MIXS:0001322		The substance, mixture, product, or apparatus used to verify that a process which is part of an investigation delivers a true positive		investigation	type			string	True		{term} or {text}			
potassium	potassium	MIXS:0000430		Concentration of potassium in the sample	{'value': '463 milligram per liter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milligram per liter, parts per million
pressure	pressure	MIXS:0000412		Pressure to which the sample is subject to, in atmospheres	{'value': '50 atmosphere'}		pressure		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		atmosphere
project_name	project name	MIXS:0000092		Name of the project within which the sequencing was organized	{'value': 'Forest soil metagenome'}	investigation	project			string		True				
propagation	propagation	MIXS:0000033		The type of reproduction from the parent stock. Values for this field is specific to different taxa. For phage or virus: lytic/lysogenic/temperate/obligately lytic. For plasmids: incompatibility group. For eukaryotes: sexual/asexual						string	True		{text}			
ref_biomaterial	reference for biomaterial	MIXS:0000025		Primary publication if isolated before genome publication; otherwise, primary genome report	{'value': 'doi:10.1016/j.syapm.2018.01.009'}	nucleic acid sequence source			^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
ref_db	reference database(s)	MIXS:0000062		List of database(s) used for ORF annotation, along with version number and reference to website or publication	{'value': 'pVOGs;5;http://dmk-brain.ecn.uiowa.edu/pVOGs/ Grazziotin et al. 2017 doi:10.1093/nar/gkw975'}	sequencing	database			string			{database};{version};{reference}		names, versions, and references of databases	
