name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
assembly_qual	assembly quality	MIXS:0000056		The assembly quality category is based on sets of criteria outlined for each assembly quality category. For MISAG/MIMAG; Finished: Single, validated, contiguous sequence per replicon without gaps or ambiguities with a consensus error rate equivalent to Q50 or better. High Quality Draft:Multiple fragments where gaps span repetitive regions. Presence of the large subunit (LSU) RNA, small subunit (SSU) and the presence of 5.8S rRNA or 5S rRNA depending on whether it is a eukaryotic or prokaryotic genome, respectively. Medium Quality Draft:Many fragments with little to no review of assembly other than reporting of standard assembly statistics. Low Quality Draft:Many fragments with little to no review of assembly other than reporting of standard assembly statistics. Assembly statistics include, but are not limited to total assembly size, number of contigs, contig N50/L50, and maximum contig length. For MIUVIG; Finished: Single, validated, contiguous sequence per replicon without gaps or ambiguities, with extensive manual review and editing to annotate putative gene functions and transcriptional units. High-quality draft genome: One or multiple fragments, totaling   90% of the expected genome or replicon sequence or predicted complete. Genome fragment(s): One or multiple fragments, totalling < 90% of the expected genome or replicon sequence, or for which no genome size could be estimated	{'value': 'High-quality draft genome'}	sequencing	quality			string			[Finished genome|High-quality draft genome|Medium-quality draft genome|Low-quality draft genome|Genome fragment(s)]		enumeration	
assembly_software	assembly software	MIXS:0000058		Tool(s) used for assembly, including version number and parameters					^([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{software};{version};{parameters}$', 'interpolated': True, 'partial_match': True}		
associated_resource	relevant electronic resources	MIXS:0000091		A related resource that is referenced, cited, or otherwise associated to the sequence	{'value': 'http://www.earthmicrobiome.org/'}	sequencing	resource	True		string	True		{PMID}|{DOI}|{URL}		reference to resource	
biotic_relationship	observed biotic relationship	MIXS:0000028		Description of relationship(s) between the subject organism and other organism(s) it is associated with. E.g., parasite on species X; mutualist with species Y. The target organism is the subject of the relationship, and the other organism(s) is the object						BioticRelationshipEnum	True					
chem_administration	chemical administration	MIXS:0000751		List of chemical compounds administered to the host or site where sampling occurred, and when (e.g. Antibiotics, n fertilizer, air filter); can include multiple compounds. For chemical entities of biological interest ontology (chebi) (v 163), http://purl.bioontology.org/ontology/chebi				True		string		True	{termLabel} [{termID}];{timestamp}			
chimera_check	chimera check software	MIXS:0000052		Tool(s) used for chimera checking, including version number and parameters, to discover and remove chimeric sequences. A chimeric sequence is comprised of two or more phylogenetically distinct parent sequences					^([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+);([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True	True		{'syntax': '^{software};{version};{parameters}$', 'interpolated': True, 'partial_match': True}		
climate_environment	climate environment	MIXS:0001040		Treatment involving an exposure to a particular climate; treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple climates				True		string	True		{text};{period};{interval};{period}			
collection_date	collection date	MIXS:0000011		The time of sampling, either as an instance (single point in time) or interval. In case no exact time is available, the date/time can be right truncated i.e. all of these are valid times: 2008-01-23T19:23:10+00:00; 2008-01-23T19:23:10; 2008-01-23; 2008-01; 2008; Except: 2008-01; 2008 all are ISO8601 compliant	{'value': '2013-03-25T12:42:31+01:00'}	environment	date			datetime		True				
crop_rotation	history/crop rotation	MIXS:0000318		Whether or not crop is rotated, and if yes, rotation schedule						string	True		{boolean};Rn/{timestamp}/{period}			
crop_yield	crop yield	MIXS:0001116		Amount of crop produced per unit or area of land	{'value': '570 kilogram per metre square'}		crop		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		kilogram per metre square
cult_isol_date	culture isolation date	MIXS:0001181		The datetime marking the end of a process in which a sample yields a positive result for the target microbial analyte(s) in the form of an isolated colony or colonies	{'value': '2018-05-11T10:00:00+01:00'}		culture|date|isolation			datetime						
cur_land_use	current land use	MIXS:0001080		Present state of sample site	{'value': 'conifers'}		land|use			string			[cities|farmstead|industrial areas|roads/railroads|rock|sand|gravel|mudflats|salt flats|badlands|permanent snow or ice|saline seeps|mines/quarries|oil waste areas|small grains|row crops|vegetable crops|horticultural plants (e.g. tulips)|marshlands (grass,sedges,rushes)|tundra (mosses,lichens)|rangeland|pastureland (grasslands used for livestock grazing)|hayland|meadows (grasses,alfalfa,fescue,bromegrass,timothy)|shrub land (e.g. mesquite,sage-brush,creosote bush,shrub oak,eucalyptus)|successional shrub land (tree saplings,hazels,sumacs,chokecherry,shrub dogwoods,blackberries)|shrub crops (blueberries,nursery ornamentals,filberts)|vine crops (grapes)|conifers (e.g. pine,spruce,fir,cypress)|hardwoods (e.g. oak,hickory,elm,aspen)|intermixed hardwood and conifers|tropical (e.g. mangrove,palms)|rainforest (evergreen forest receiving >406 cm annual rainfall)|swamp (permanent or semi-permanent water body dominated by woody plants)|crop trees (nuts,fruit,christmas trees,nursery trees)]		enumeration	
cur_vegetation	current vegetation	MIXS:0000312		Vegetation classification from one or more standard classification systems, or agricultural crop						string	True		{text}			
cur_vegetation_meth	current vegetation method	MIXS:0000314		Reference or method used in vegetation classification					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string	True			{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
depth	depth	MIXS:0000018		The vertical distance below local surface. For sediment or soil samples depth is measured from sediment or soil surface, respectively. Depth can be reported as an interval for subsurface samples	{'value': '10 meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
drainage_class	drainage classification	MIXS:0001085		Drainage classification from a standard system such as the USDA system						DrainageClassEnum	True					
elev	elevation	MIXS:0000093		Elevation of the sampling site is its height above a fixed reference point, most commonly the mean sea level. Elevation is mainly used when referring to points on the earth's surface, while altitude is used for points above the surface, such as an aircraft in flight or a spacecraft in orbit					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
enrichment_protocol	enrichment protocol	MIXS:0001177		The microbiological workflow or protocol followed to test for the presence or enumeration of the target microbial analyte(s). Please provide a PubMed or DOI reference for published protocols					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$|([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{PMID}|{DOI}|{URL}|{text}$', 'interpolated': True, 'partial_match': True}		
env_broad_scale	broad-scale environmental context	MIXS:0000012		Report the major environmental system the sample or specimen came from. The system(s) identified should have a coarse spatial grain, to provide the general environmental context of where the sampling was done (e.g. in the desert or a rainforest). We recommend using subclasses of EnvO s biome class:  http://purl.obolibrary.org/obo/ENVO_00000428. EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS	{'value': 'rangeland biome [ENVO:01000247]'}	environment	context|environmental		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string		True		{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
env_local_scale	local environmental context	MIXS:0000013		Report the entity or entities which are in the sample or specimen s local vicinity and which you believe have significant causal influences on your sample or specimen. We recommend using EnvO terms which are of smaller spatial grain than your entry for env_broad_scale. Terms, such as anatomical sites, from other OBO Library ontologies which interoperate with EnvO (e.g. UBERON) are accepted in this field. EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS	{'value': 'hillside [ENVO:01000333]'}	environment	context|environmental			string		True	{termLabel} [{termID}]		Environmental entities having causal influences upon the entity at time of sampling	
env_medium	environmental medium	MIXS:0000014		Report the environmental material(s) immediately surrounding the sample or specimen at the time of sampling. We recommend using subclasses of 'environmental material' (http://purl.obolibrary.org/obo/ENVO_00010483). EnvO documentation about how to use the field: https://github.com/EnvironmentOntology/envo/wiki/Using-ENVO-with-MIxS . Terms from other OBO ontologies are permissible as long as they reference mass/volume nouns (e.g. air, water, blood) and not discrete, countable entities (e.g. a tree, a leaf, a table top)	{'value': 'bluegrass field soil [ENVO:00005789]'}	environment	environmental		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string		True		{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
experimental_factor	experimental factor	MIXS:0000008		Variable aspects of an experiment design that can be used to describe an experiment, or set of experiments, in an increasingly detailed manner. This field accepts ontology terms from Experimental Factor Ontology (EFO) and/or Ontology for Biomedical Investigations (OBI)				True	^\S+.*\S+ \[[a-zA-Z]{2,}:\d+\]$	string	True		{termLabel} [{termID}]|{text}			
extreme_event	history/extreme events	MIXS:0000320		Unusual physical events that may have affected microbial populations						datetime	True					
fao_class	soil_taxonomic/FAO classification	MIXS:0001083		Soil classification from the FAO World Reference Database for Soil Resources. The list can be found at http://www.fao.org/nr/land/sols/soil/wrb-soil-maps/reference-groups						FaoClassEnum	True					
farm_equip	farm equipment used	MIXS:0001126		List of equipment used for planting, fertilization, harvesting, irrigation, land levelling, residue management, weeding or transplanting during the growing season.  This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes	{'value': 'combine harvester [AGRO:00000473]'}		equipment|farm|use	True	^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
farm_equip_san	farm equipment sanitization	MIXS:0001124		Method used to sanitize growing and harvesting equipment. This can including type and concentration of sanitizing solution.  Multiple terms can be separated by one or more pipes	{'value': 'hot water pressure wash, hypochlorite solution, 50 parts per million'}		equipment|farm	True		string			{text} {float} {unit}		text or commercial name of sanitizer or class of sanitizer or active ingredient in sanitizer	parts per million
farm_equip_shared	equipment shared with other farms	MIXS:0001123		List of planting, growing or harvesting equipment shared with other farms. This field accepts terms listed under agricultural implement (http://purl.obolibrary.org/obo/AGRO_00000416). Multiple terms can be separated by pipes	{'value': 'combine harvester [AGRO:00000473]'}		equipment|farm	True	^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
farm_water_source	farm watering water source	MIXS:0001110		Source of water used on the farm for irrigation of crops or watering of livestock	{'value': 'well', 'description': 'was water well (ENVO:01000002)'}		farm|source|water			FarmWaterSourceEnum	True					
fertilizer_admin	fertilizer administration	MIXS:0001127		Type of fertilizer or amendment added to the soil or water for the purpose of improving substrate health and quality for plant growth. This field accepts terms listed under agronomic fertilizer (http://purl.obolibrary.org/obo/AGRO_00002062). Multiple terms may apply and can be separated by pipes, listing in reverse chronological order	{'value': 'fish emulsion [AGRO:00000082]'}		administration		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
fire	history/fire	MIXS:0001086		Historical and/or physical evidence of fire						datetime	True					
flooding	history/flooding	MIXS:0000319		Historical and/or physical evidence of flooding						datetime	True					
food_harvest_proc	Food harvesting process	MIXS:0001133		A harvesting process is a process which takes in some food material from an individual or community of plant or animal organisms in a given context and time, and outputs a precursor or consumable food product. This may include a part of an organism or the whole, and may involve killing the organism	{'value': 'hand-picked'}		food|process	True		string						
food_prod	food production system characteristics	MIXS:0001211		Descriptors of the food production system or of the agricultural environment and growing conditions related to the farm production system, such as wild caught, organic, free-range, industrial, dairy, beef,  domestic or cultivated food production. This field accepts terms listed under food production (http://purl.obolibrary.org/obo/FOODON_03530206). Multiple terms may apply and can be separated by pipes	{'value': 'organic plant cultivation [FOODON:03530253]'}		food|production	True	^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
food_product_type	food product type	MIXS:0001184		A food product type is a class of food products that is differentiated by its food composition (e.g., single- or multi-ingredient), processing and/or consumption characteristics. This does not include brand name products but it may include generic food dish categories. This field accepts terms under food product type (http://purl.obolibrary.org/obo/FOODON:03400361). For terms related to food product for an animal, consult food product for animal (http://purl.obolibrary.org/obo/FOODON_03309997). If the proper descriptor is not listed please use text to describe the food type. Multiple terms can be separated by one or more pipes	{'value': 'delicatessen salad; FOODON:03316276'}					string			{text}|{termLabel} [{termID}]			
food_source	food source	MIXS:0001139		Type of plant or animal from which the food product or its major ingredient is derived or a chemical food source [FDA CFSAN 1995]	{'value': 'red swamp crayfish; FOODON:03412231'}					string		True	{termLabel} [{termID}]			
food_trav_mode	food shipping transportation method	MIXS:0001137		A descriptor for the method of movement of food commodity along the food distribution system.  This field accepts terms listed under travel mode (http://purl.obolibrary.org/obo/GENEPIO_0001064). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes	{'value': 'train travel [GENEPIO:0001060]'}		food|method|transport	True	^([^\s-]{1,2}|[^\s-]+.+[^\s-]+) \[[a-zA-Z]{2,}:[a-zA-Z0-9]\d+\]$	string				{'syntax': '^{termLabel} \\[{termID}\\]$', 'interpolated': True, 'partial_match': True}		
food_trav_vehic	food shipping transportation vehicle	MIXS:0001138		A descriptor for the mobile machine which is used to transport food commodities along the food distribution system.  This field accepts terms listed under vehicle (http://purl.obolibrary.org/obo/ENVO_01000604). If the proper descrptor is not listed please use text to describe the mode of travel. Multiple terms can be separated by one or more pipes	{'value': 'aircraft [ENVO:01001488]|car [ENVO:01000605]'}		food|transport	True		string			{text}|{termLabel} [{termID}]		ENVO:01000604	
fungicide_regm	fungicide regimen	MIXS:0000557		Information about treatment involving use of fungicides; should include the name of fungicide, amount administered, treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple fungicide regimens				True		string	True		{text};{float} {unit};{period};{interval};{period}			
gaseous_environment	gaseous environment	MIXS:0000558		Use of conditions with differing gaseous environments; should include the name of gaseous compound, amount administered, treatment duration, interval and total experimental duration; can include multiple gaseous environment regimens				True		string	True		{text};{float} {unit};{period};{interval};{period}			
genetic_mod	genetic modification	MIXS:0000859		Genetic modifications of the genome of an organism, which may occur naturally by spontaneous mutation, or be introduced by some experimental means, e.g. specification of a transgene or the gene knocked-out or details of transient transfection	{'value': 'aox1A transgenic'}					string			{PMID}|{DOI}|{URL}		PMID, DOI, URL or text	
geo_loc_name	geographic location (country and/or sea,region)	MIXS:0000010		The geographical origin of the sample as defined by the country or sea name followed by specific region name. Country or sea names should be chosen from the INSDC country list (http://insdc.org/country.html), or the GAZ ontology (http://purl.bioontology.org/ontology/GAZ)	{'value': 'USA: Maryland, Bethesda'}	environment	geographic|location		^([^\s-]{1,2}|[^\s-]+.+[^\s-]+): ([^\s-]{1,2}|[^\s-]+.+[^\s-]+), ([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{text}: {text}, {text}$', 'interpolated': True, 'partial_match': True}		
heavy_metals_meth	extreme_unusual_properties/heavy metals method	MIXS:0000343		Reference or method used in determining heavy metals					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string	True		{PMID|DOI|URL}	{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
herbicide_regm	herbicide regimen	MIXS:0000561		Information about treatment involving use of herbicides; information about treatment involving use of growth hormones; should include the name of herbicide, amount administered, treatment regimen including how many times the treatment was repeated, how long each treatment lasted, and the start and end time of the entire treatment; can include multiple regimens				True		string	True		{text};{float} {unit};{period};{interval};{period}			
horizon_meth	horizon method	MIXS:0000321		Reference or method used in determining the horizon					^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string	True			{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
host_age	host age	MIXS:0000255		Age of host at the time of sampling; relevant scale depends on species and study, e.g. Could be seconds for amoebae or centuries for trees					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_common_name	host common name	MIXS:0000248		Common name of the host						string		True				
host_disease_stat	host disease status	MIXS:0000031		List of diseases with which the host has been diagnosed; can include multiple diagnoses. The value of the field depends on host; for humans the terms should be chosen from the DO (Human Disease Ontology) at https://www.disease-ontology.org, non-human host diseases are free text	{'value': 'downy mildew'}					string	True		{termLabel} [{termID}]|{text}			
host_dry_mass	host dry mass	MIXS:0000257		Measurement of dry mass	{'value': '500 gram'}		dry|host|host.|mass		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		kilogram, gram
host_genotype	host genotype	MIXS:0000365		Observed genotype						string		True				
host_height	host height	MIXS:0000264		The height of subject					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_length	host length	MIXS:0000256		The length of subject					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_life_stage	host life stage	MIXS:0000251		Description of life stage of host						string		True	{text}			
host_phenotype	host phenotype	MIXS:0000874		Phenotype of human or other host. Use terms from the phenotypic quality ontology (pato) or the Human Phenotype Ontology (HP)						string		True	{termLabel} [{termID}]			
host_spec_range	host specificity or range	MIXS:0000030		The range and diversity of host species that an organism is capable of infecting, defined by NCBI taxonomy identifier				True		string		True	{integer}			
host_subspecf_genlin	host subspecific genetic lineage	MIXS:0001318		Information about the genetic distinctness of the host organism below the subspecies level e.g., serovar, serotype, biotype, ecotype, variety, cultivar, or any relevant genetic typing schemes like Group I plasmid. Subspecies should not be recorded in this term, but in the NCBI taxonomy. Supply both the lineage name and the lineage rank separated by a colon, e.g., biovar:abc123	{'value': 'serovar:Newport, variety:glabrum, cultivar: Red Delicious'}		host|host.|lineage	True		string			{rank name}:{text}		Genetic lineage below lowest rank of NCBI taxonomy, which is subspecies, e.g. serovar, biotype, ecotype, variety, cultivar	
host_symbiont	observed host symbionts	MIXS:0001298		The taxonomic name of the organism(s) found living in mutualistic, commensalistic, or parasitic symbiosis with the specific host. The sampled symbiont can have its own symbionts. For example, parasites may have hyperparasites (=parasites of the parasite)	{'value': 'Paragordius varius'}			True		string			{text}			
host_taxid	host taxid	MIXS:0000250		NCBI taxon id of the host, e.g. 9606	{'value': '9606'}					string		True	{integer}			
host_tot_mass	host total mass	MIXS:0000263		Total mass of the host at collection, the unit depends on host					^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string		True		{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
humidity	humidity	MIXS:0000100		Amount of water vapour in the air, at the time of sampling	{'value': '30% relative humidity'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string	True			{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
isol_growth_condt	isolation and growth condition	MIXS:0000003		Publication reference in the form of pubmed ID (pmid), digital object identifier (doi) or url for isolation and growth condition specifications of the organism/material	{'value': 'doi:10.1016/j.syapm.2018.01.009'}	nucleic acid sequence source	condition|growth|isolation		^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$$	string				{'syntax': '^{PMID}|{DOI}|{URL}$', 'interpolated': True, 'partial_match': True}		
lat_lon	geographic location (latitude and longitude)	MIXS:0000009		The geographical origin of the sample as defined by latitude and longitude. The values should be reported in decimal degrees and in WGS84 system	{'value': '50.586825 6.408977'}	environment	geographic|location		^(-?((?:[0-8]?[0-9](?:\.\d{0,8})?)|90)) -?[0-9]+(?:\.[0-9]{0,8})?$|^-?(1[0-7]{1,2})$	string		True	{float} {float}	{'syntax': '^{lat} {lon}$', 'interpolated': True, 'partial_match': True}	decimal degrees,  limit to 8 decimal points	
lib_layout	library layout	MIXS:0000041		Specify whether to expect single, paired, or other configuration of reads						LibLayoutEnum	True					
lib_reads_seqd	library reads sequenced	MIXS:0000040		Total number of clones sequenced from the library						integer	True	True				
lib_screen	library screening strategy	MIXS:0000043		Specific enrichment or screening methods applied before and/or after creating libraries						string	True	True	{text}			
lib_size	library size	MIXS:0000039		Total number of clones in the library prepared for the project						integer	True					
lib_vector	library vector	MIXS:0000042		Cloning vector type(s) used in construction of libraries						string	True	True	{text}			
library_prep_kit	library preparation kit	MIXS:0001145		Packaged kits (containing adapters, indexes, enzymes, buffers etc.), tailored for specific sequencing workflows, which allow the simplified preparation of sequencing-ready libraries for small genomes, amplicons, and plasmids	{'value': 'llumina DNA Prep, (M) Tagmentation'}					string			{text}			
link_class_info	link to classification information	MIXS:0000329		Link to digitized soil maps or other soil classification information			classification|information|link			string			{termLabel} [{termID}]		PMID,DOI or url	
