name	title	slot_uri	comments	description	examples	in_subset	keywords	multivalued	pattern	range	recommended	required	string_serialization	structured_pattern	Expected_value	Preferred_unit
host_age	host age	MIXS:0000255		Age of host at the time of sampling; relevant scale depends on species and study, e.g. Could be seconds for amoebae or centuries for trees	{'value': '10 days'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_body_habitat	host body habitat	MIXS:0000866		Original body habitat where the sample was obtained from	{'value': 'nasopharynx'}					string						
host_body_product	host body product	MIXS:0000888		Substance produced by the body, e.g. Stool, mucus, where the sample was obtained from. Use terms from the foundational model of anatomy ontology (fma) or Uber-anatomy ontology (UBERON)	{'value': 'mucus [FMA:66938]'}		body|host|host.|product			string			{termLabel} [{termID}]		FMA or UBERON	
host_body_site	host body site	MIXS:0000867		Name of body site where the sample was obtained from, such as a specific organ or tissue (tongue, lung etc...). Use terms from the foundational model of anatomy ontology (fma) or the Uber-anatomy ontology (UBERON)	{'value': 'gill [UBERON:0002535]'}					string			{termLabel} [{termID}]			
host_body_temp	host body temperature	MIXS:0000274		Core body temperature of the host when sample was collected	{'value': '15 degree Celsius'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_color	host color	MIXS:0000260		The color of host			host|host.			string						
host_common_name	host common name	MIXS:0000248		Common name of the host	{'value': 'human'}					string						
host_diet	host diet	MIXS:0000869		Type of diet depending on the host, for animals omnivore, herbivore etc., for humans high-fat, meditteranean etc.; can include multiple diet types	{'value': 'herbivore'}			True		string						
host_disease_stat	host disease status	MIXS:0000031		List of diseases with which the host has been diagnosed; can include multiple diagnoses. The value of the field depends on host; for humans the terms should be chosen from the DO (Human Disease Ontology) at https://www.disease-ontology.org, non-human host diseases are free text	{'value': 'rabies [DOID:11260]'}					string			{termLabel} [{termID}]|{text}			
host_dry_mass	host dry mass	MIXS:0000257		Measurement of dry mass	{'value': '500 gram'}		dry|host|host.|mass		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		kilogram, gram
host_fam_rel	host family relationship	MIXS:0000872		Relationships to other hosts in the same study; can include multiple relationships	{'value': 'offspring;Mussel25'}			True		string			{text};{text}			
host_genotype	host genotype	MIXS:0000365		Observed genotype	{'value': 'C57BL/6'}					string						
host_growth_cond	host growth conditions	MIXS:0000871		Literature reference giving growth conditions of the host	{'value': 'https://academic.oup.com/icesjms/article/68/2/349/617247'}		condition|growth|host|host.		^^PMID:\d+$|^doi:10.\d{2,9}/.*$|^https?:\/\/(?:www\.)?[-a-zA-Z0-9@:%._\+~#=]{1,256}\.[a-zA-Z0-9()]{1,6}\b(?:[-a-zA-Z0-9()@:%_\+.~#?&\/=]*)$|([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{PMID}|{DOI}|{URL}|{text}$', 'interpolated': True, 'partial_match': True}		
host_height	host height	MIXS:0000264		The height of subject	{'value': '0.1 meter'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
host_last_meal	host last meal	MIXS:0000870		Content of last meal and time since feeding; can include multiple values	{'value': 'corn feed;P2H'}			True		string			{text};{duration}			
host_length	host length	MIXS:0000256		The length of subject	{'value': '1 meter'}		host|host.|length		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		centimeter, millimeter, meter
host_life_stage	host life stage	MIXS:0000251		Description of life stage of host	{'value': 'adult'}					string			{text}			
host_phenotype	host phenotype	MIXS:0000874		Phenotype of human or other host. Use terms from the phenotypic quality ontology (pato) or the Human Phenotype Ontology (HP)	{'value': 'elongated [PATO:0001154]'}					string			{termLabel} [{termID}]			
host_sex	host sex	MIXS:0000811	example of non-binary from Excel sheets does not match any of the enumerated values	Gender or physical sex of the host			host|host.			string			"[female|hermaphrodite|non-binary|male|transgender|transgender (female to male)|transgender (male to female)
|undeclared]"		enumeration	
host_shape	host shape	MIXS:0000261		Morphological shape of host	{'value': 'round'}		host|host.			string						
host_subject_id	host subject id	MIXS:0000861		A unique identifier by which each subject can be referred to, de-identified	{'value': 'MPI123'}					string						
host_subspecf_genlin	host subspecific genetic lineage	MIXS:0001318		Information about the genetic distinctness of the host organism below the subspecies level e.g., serovar, serotype, biotype, ecotype, variety, cultivar, or any relevant genetic typing schemes like Group I plasmid. Subspecies should not be recorded in this term, but in the NCBI taxonomy. Supply both the lineage name and the lineage rank separated by a colon, e.g., biovar:abc123	{'value': 'serovar:Newport, variety:glabrum, cultivar: Red Delicious'}		host|host.|lineage	True		string			{rank name}:{text}		Genetic lineage below lowest rank of NCBI taxonomy, which is subspecies, e.g. serovar, biotype, ecotype, variety, cultivar	
host_substrate	host substrate	MIXS:0000252		The growth substrate of the host	{'value': 'rock'}		host|host.			string						
host_symbiont	observed host symbionts	MIXS:0001298		The taxonomic name of the organism(s) found living in mutualistic, commensalistic, or parasitic symbiosis with the specific host. The sampled symbiont can have its own symbionts. For example, parasites may have hyperparasites (=parasites of the parasite)	{'value': 'flukeworms'}			True		string			{text}			
host_taxid	host taxid	MIXS:0000250		NCBI taxon id of the host, e.g. 9606	{'value': '7955'}					string			{NCBI taxid}			
host_tot_mass	host total mass	MIXS:0000263		Total mass of the host at collection, the unit depends on host	{'value': '2500 gram'}				^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		
misc_param	miscellaneous parameter	MIXS:0000752		Any other measurement performed or parameter collected, that is not listed here	{'value': 'Bicarbonate ion concentration;2075 micromole per kilogram'}		parameter	True		string			{text};{float} {unit}		parameter name;measurement value	
organism_count	organism count	MIXS:0000103		Total cell count of any organism (or group of organisms) per gram, volume or area of sample, should include name of organism followed by count. The method that was used for the enumeration (e.g. qPCR, atp, mpn, etc.) Should also be provided. (example: total prokaryotes; 3.5e7 cells per ml; qpcr)	{'value': 'total prokaryotes;3.5e7 cells per milliliter;qPCR'}			True		string			{text};{float} {unit};[ATP|MPN|qPCR|other]			
oxy_stat_samp	oxygenation status of sample	MIXS:0000753		Oxygenation status of sample	{'value': 'aerobic'}		oxygen|sample|status			OxyStatSampEnum						
perturbation	perturbation	MIXS:0000754		Type of perturbation, e.g. chemical administration, physical disturbance, etc., coupled with perturbation regimen including how many times the perturbation was repeated, how long each perturbation lasted, and the start and end time of the entire perturbation period; can include multiple perturbation types	{'value': 'antibiotic addition;R2/2018-05-11T14:30Z/2018-05-11T19:30Z/P1H30M'}		perturbation	True		string			{text};{Rn/start_time/end_time/duration}		perturbation type name;perturbation interval and duration	
project_name	project name	MIXS:0000092		Name of the project within which the sequencing was organized	{'value': 'Forest soil metagenome'}	investigation	project			string		True				
salinity	salinity	MIXS:0000183		The total concentration of all dissolved salts in a liquid or solid sample. While salinity can be measured by a complete chemical analysis, this method is difficult and time consuming. More often, it is instead derived from the conductivity measurement. This is known as practical salinity. These derivations compare the specific conductance of the sample to a salinity standard such as seawater	{'value': '25 practical salinity unit'}		salinity		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		practical salinity unit, percentage
samp_capt_status	sample capture status	MIXS:0000860		Reason for the sample	{'value': 'farm sample'}		sample|status			SampCaptStatusEnum						
samp_dis_stage	sample disease stage	MIXS:0000249		Stage of the disease at the time of sample collection, e.g. inoculation, penetration, infection, growth and reproduction, dissemination of pathogen	{'value': 'infection'}		disease|sample			SampDisStageEnum						
samp_name	sample name	MIXS:0001107		A local identifier or name that for the material sample used for extracting nucleic acids, and subsequent sequencing. It can refer either to the original material collected or to any derived sub-samples. It can have any format, but we suggest that you make it concise, unique and consistent within your lab, and as informative as possible. INSDC requires every sample name from a single Submitter to be unique. Use of a globally unique identifier for the field source_mat_id is recommended in addition to sample_name	{'value': 'ISDsoil1'}	investigation	sample			string		True				
samp_store_dur	sample storage duration	MIXS:0000116		Duration for which the sample was stored. Indicate the duration for which the sample was stored written in ISO 8601 format	{'value': 'P1Y6M'}		duration|period|sample|storage		^P(?:(?:\d+D|\d+M(?:\d+D)?|\d+Y(?:\d+M(?:\d+D)?)?)(?:T(?:\d+H(?:\d+M(?:\d+S)?)?|\d+M(?:\d+S)?|\d+S))?|T(?:\d+H(?:\d+M(?:\d+S)?)?|\d+M(?:\d+S)?|\d+S)|\d+W)$	string				{'syntax': '^{duration}$', 'interpolated': True, 'partial_match': True}		
samp_store_loc	sample storage location	MIXS:0000755		Location at which sample was stored, usually name of a specific freezer/room	{'value': 'Freezer no:5'}		location|sample|storage			string			{text}		location name	
samp_store_temp	sample storage temperature	MIXS:0000110		Temperature at which sample was stored, e.g. -80 degree Celsius	{'value': '-80 degree Celsius'}		sample|storage|temperature		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
samp_vol_we_dna_ext	sample volume or weight for DNA extraction	MIXS:0000111		Volume (ml) or mass (g) of total collected sample processed for DNA extraction. Note: total sample collected should be entered under the term Sample Size (MIXS:0000001)	{'value': '1500 milliliter'}	nucleic acid sequence source	dna|sample|volume|weight		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		milliliter, gram, milligram, square centimeter
temp	temperature	MIXS:0000113		Temperature of the sample at the time of sampling	{'value': '25 degree Celsius'}	environment	temperature		^[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?( *- *[-+]?[0-9]*\.?[0-9]+(?:[eE][-+]?[0-9]+)?)? *([^\s-]{1,2}|[^\s-]+.+[^\s-]+)$	string				{'syntax': '^{scientific_float}( *- *{scientific_float})? *{text}$', 'interpolated': True, 'partial_match': True}		degree Celsius
